ind_fixed,geo_year,time_trend,geo_fixed,year,geo,ind,wage_rate_2010,wage_rate,hours_worked,rti,off
9,1-1998,2,1,1998,British Columbia,"Professional, scientific and technical services [54]",368.15,446.34,37.7,0.633157316,0.089549959
9,1-1999,3,1,1999,British Columbia,"Professional, scientific and technical services [54]",373.57,452.91,37.9,0.633157316,0.089549959
9,1-2000,4,1,2000,British Columbia,"Professional, scientific and technical services [54]",397.96,482.48,38.4,0.633157316,0.089549959
9,1-2001,5,1,2001,British Columbia,"Professional, scientific and technical services [54]",432.55,524.42,36.8,0.633157316,0.089549959
9,1-2002,6,1,2002,British Columbia,"Professional, scientific and technical services [54]",436.08,528.7,36.9,0.633157316,0.089549959
9,1-2003,7,1,2003,British Columbia,"Professional, scientific and technical services [54]",450.44,546.11,37,0.633157316,0.089549959
9,1-2004,8,1,2004,British Columbia,"Professional, scientific and technical services [54]",490.67,594.88,37.9,0.633157316,0.089549959
9,1-2005,9,1,2005,British Columbia,"Professional, scientific and technical services [54]",487.75,591.34,37.8,0.633157316,0.089549959
9,1-2006,10,1,2006,British Columbia,"Professional, scientific and technical services [54]",497.83,603.56,36.8,0.633157316,0.089549959
9,1-2007,11,1,2007,British Columbia,"Professional, scientific and technical services [54]",537.75,651.96,37.8,0.633157316,0.089549959
9,1-2008,12,1,2008,British Columbia,"Professional, scientific and technical services [54]",536.52,650.47,36.7,0.633157316,0.089549959
9,1-2009,13,1,2009,British Columbia,"Professional, scientific and technical services [54]",583.78,707.76,36.1,0.633157316,0.089549959
9,1-2010,14,1,2010,British Columbia,"Professional, scientific and technical services [54]",578.73,701.64,36.5,0.633157316,0.089549959
9,1-2011,15,1,2011,British Columbia,"Professional, scientific and technical services [54]",585.66,710.04,36.2,0.633157316,0.089549959
9,1-2012,16,1,2012,British Columbia,"Professional, scientific and technical services [54]",629.58,763.29,37.3,0.633157316,0.089549959
9,1-2013,17,1,2013,British Columbia,"Professional, scientific and technical services [54]",639.75,775.62,36.9,0.633157316,0.089549959
9,1-2014,18,1,2014,British Columbia,"Professional, scientific and technical services [54]",650.36,788.49,34.9,0.633157316,0.089549959
9,1-2015,19,1,2015,British Columbia,"Professional, scientific and technical services [54]",659.22,799.23,36.7,0.633157316,0.089549959
9,1-2016,20,1,2016,British Columbia,"Professional, scientific and technical services [54]",673.41,816.43,35.4,0.633157316,0.089549959
9,1-2017,21,1,2017,British Columbia,"Professional, scientific and technical services [54]",688.44,834.65,35.5,0.633157316,0.089549959
9,1-2018,22,1,2018,British Columbia,"Professional, scientific and technical services [54]",693.62,840.93,36.4,0.633157316,0.089549959
9,1-2019,23,1,2019,British Columbia,"Professional, scientific and technical services [54]",743.85,901.83,35.7,0.633157316,0.089549959
9,1-2020,24,1,2020,British Columbia,"Professional, scientific and technical services [54]",787.02,954.17,35.7,0.633157316,0.089549959
9,2-1997,1,2,1997,Manitoba,"Professional, scientific and technical services [54]",289.74,351.27,37.6,0.633157316,0.089549959
9,2-1998,2,2,1998,Manitoba,"Professional, scientific and technical services [54]",315.82,382.89,38.1,0.633157316,0.089549959
9,2-1999,3,2,1999,Manitoba,"Professional, scientific and technical services [54]",325.75,394.93,37.3,0.633157316,0.089549959
9,2-2000,4,2,2000,Manitoba,"Professional, scientific and technical services [54]",325.94,395.16,39.1,0.633157316,0.089549959
9,2-2001,5,2,2001,Manitoba,"Professional, scientific and technical services [54]",331.9,402.39,38.1,0.633157316,0.089549959
9,2-2002,6,2,2002,Manitoba,"Professional, scientific and technical services [54]",355.11,430.53,37.5,0.633157316,0.089549959
9,2-2003,7,2,2003,Manitoba,"Professional, scientific and technical services [54]",391.08,474.14,35.6,0.633157316,0.089549959
9,2-2004,8,2,2004,Manitoba,"Professional, scientific and technical services [54]",411.85,499.32,37.6,0.633157316,0.089549959
9,2-2005,9,2,2005,Manitoba,"Professional, scientific and technical services [54]",397.41,481.81,36,0.633157316,0.089549959
9,2-2006,10,2,2006,Manitoba,"Professional, scientific and technical services [54]",436.56,529.28,36.3,0.633157316,0.089549959
9,2-2007,11,2,2007,Manitoba,"Professional, scientific and technical services [54]",449.78,545.31,37.1,0.633157316,0.089549959
9,2-2008,12,2,2008,Manitoba,"Professional, scientific and technical services [54]",427.08,517.79,37.1,0.633157316,0.089549959
9,2-2009,13,2,2009,Manitoba,"Professional, scientific and technical services [54]",462.31,560.5,35.6,0.633157316,0.089549959
9,2-2010,14,2,2010,Manitoba,"Professional, scientific and technical services [54]",445.26,539.82,36.1,0.633157316,0.089549959
9,2-2011,15,2,2011,Manitoba,"Professional, scientific and technical services [54]",477.96,579.47,36.3,0.633157316,0.089549959
9,2-2012,16,2,2012,Manitoba,"Professional, scientific and technical services [54]",471.3,571.39,36.7,0.633157316,0.089549959
9,2-2013,17,2,2013,Manitoba,"Professional, scientific and technical services [54]",521.86,632.69,36.7,0.633157316,0.089549959
9,2-2014,18,2,2014,Manitoba,"Professional, scientific and technical services [54]",539.96,654.64,36,0.633157316,0.089549959
9,2-2015,19,2,2015,Manitoba,"Professional, scientific and technical services [54]",627.05,760.22,36.1,0.633157316,0.089549959
9,2-2016,20,2,2016,Manitoba,"Professional, scientific and technical services [54]",544.24,659.83,36.1,0.633157316,0.089549959
9,2-2017,21,2,2017,Manitoba,"Professional, scientific and technical services [54]",504.22,611.31,36.5,0.633157316,0.089549959
9,2-2018,22,2,2018,Manitoba,"Professional, scientific and technical services [54]",639.22,774.98,35.8,0.633157316,0.089549959
9,2-2019,23,2,2019,Manitoba,"Professional, scientific and technical services [54]",559.94,678.86,35.9,0.633157316,0.089549959
9,2-2020,24,2,2020,Manitoba,"Professional, scientific and technical services [54]",625.15,757.92,35.1,0.633157316,0.089549959
9,3-1997,1,3,1997,New Brunswick,"Professional, scientific and technical services [54]",451.15,546.96,40,0.633157316,0.089549959
9,3-1998,2,3,1998,New Brunswick,"Professional, scientific and technical services [54]",402.27,487.71,39.6,0.633157316,0.089549959
9,3-1999,3,3,1999,New Brunswick,"Professional, scientific and technical services [54]",406.27,492.56,38.8,0.633157316,0.089549959
9,3-2000,4,3,2000,New Brunswick,"Professional, scientific and technical services [54]",441.52,535.29,38.8,0.633157316,0.089549959
9,3-2001,5,3,2001,New Brunswick,"Professional, scientific and technical services [54]",488.91,592.75,37.7,0.633157316,0.089549959
9,3-2002,6,3,2002,New Brunswick,"Professional, scientific and technical services [54]",439.16,532.43,37.5,0.633157316,0.089549959
9,3-2003,7,3,2003,New Brunswick,"Professional, scientific and technical services [54]",509.25,617.4,38,0.633157316,0.089549959
9,3-2004,8,3,2004,New Brunswick,"Professional, scientific and technical services [54]",545.36,661.19,37.9,0.633157316,0.089549959
9,3-2005,9,3,2005,New Brunswick,"Professional, scientific and technical services [54]",570.52,691.69,37.6,0.633157316,0.089549959
9,3-2006,10,3,2006,New Brunswick,"Professional, scientific and technical services [54]",520.62,631.19,38.2,0.633157316,0.089549959
9,3-2007,11,3,2007,New Brunswick,"Professional, scientific and technical services [54]",601.42,729.15,39,0.633157316,0.089549959
9,3-2008,12,3,2008,New Brunswick,"Professional, scientific and technical services [54]",668.83,810.88,37,0.633157316,0.089549959
9,3-2009,13,3,2009,New Brunswick,"Professional, scientific and technical services [54]",634.85,769.68,37.8,0.633157316,0.089549959
9,3-2010,14,3,2010,New Brunswick,"Professional, scientific and technical services [54]",679.92,824.32,37.2,0.633157316,0.089549959
9,3-2011,15,3,2011,New Brunswick,"Professional, scientific and technical services [54]",733.36,889.11,36.6,0.633157316,0.089549959
9,3-2012,16,3,2012,New Brunswick,"Professional, scientific and technical services [54]",766.05,928.75,36.6,0.633157316,0.089549959
9,3-2013,17,3,2013,New Brunswick,"Professional, scientific and technical services [54]",667.62,809.41,36.8,0.633157316,0.089549959
9,3-2014,18,3,2014,New Brunswick,"Professional, scientific and technical services [54]",734.73,890.77,37.4,0.633157316,0.089549959
9,3-2015,19,3,2015,New Brunswick,"Professional, scientific and technical services [54]",776.42,941.32,36.3,0.633157316,0.089549959
9,3-2016,20,3,2016,New Brunswick,"Professional, scientific and technical services [54]",817.64,991.29,36.9,0.633157316,0.089549959
9,3-2017,21,3,2017,New Brunswick,"Professional, scientific and technical services [54]",810.25,982.33,37.2,0.633157316,0.089549959
9,3-2018,22,3,2018,New Brunswick,"Professional, scientific and technical services [54]",887.69,1076.22,37.9,0.633157316,0.089549959
9,3-2019,23,3,2019,New Brunswick,"Professional, scientific and technical services [54]",899.53,1090.57,35.2,0.633157316,0.089549959
9,3-2020,24,3,2020,New Brunswick,"Professional, scientific and technical services [54]",911.83,1105.49,36.2,0.633157316,0.089549959
9,4-1997,1,4,1997,Newfoundland and Labrador,"Professional, scientific and technical services [54]",437.91,530.91,40.9,0.633157316,0.089549959
9,4-1998,2,4,1998,Newfoundland and Labrador,"Professional, scientific and technical services [54]",446.89,541.8,39.1,0.633157316,0.089549959
9,4-1999,3,4,1999,Newfoundland and Labrador,"Professional, scientific and technical services [54]",442.43,536.4,41.2,0.633157316,0.089549959
9,4-2000,4,4,2000,Newfoundland and Labrador,"Professional, scientific and technical services [54]",478.55,580.18,40.6,0.633157316,0.089549959
9,4-2001,5,4,2001,Newfoundland and Labrador,"Professional, scientific and technical services [54]",479.06,580.8,41,0.633157316,0.089549959
9,4-2002,6,4,2002,Newfoundland and Labrador,"Professional, scientific and technical services [54]",481.42,583.67,41.5,0.633157316,0.089549959
9,4-2003,7,4,2003,Newfoundland and Labrador,"Professional, scientific and technical services [54]",545.06,660.82,38.6,0.633157316,0.089549959
9,4-2004,8,4,2004,Newfoundland and Labrador,"Professional, scientific and technical services [54]",517.96,627.96,39.4,0.633157316,0.089549959
9,4-2005,9,4,2005,Newfoundland and Labrador,"Professional, scientific and technical services [54]",509.47,617.67,39.2,0.633157316,0.089549959
9,4-2006,10,4,2006,Newfoundland and Labrador,"Professional, scientific and technical services [54]",573.19,694.93,39.7,0.633157316,0.089549959
9,4-2007,11,4,2007,Newfoundland and Labrador,"Professional, scientific and technical services [54]",530.57,643.25,40.2,0.633157316,0.089549959
9,4-2008,12,4,2008,Newfoundland and Labrador,"Professional, scientific and technical services [54]",580.82,704.18,39.1,0.633157316,0.089549959
9,4-2009,13,4,2009,Newfoundland and Labrador,"Professional, scientific and technical services [54]",592.66,718.53,38.5,0.633157316,0.089549959
9,4-2010,14,4,2010,Newfoundland and Labrador,"Professional, scientific and technical services [54]",648.3,785.99,39.1,0.633157316,0.089549959
9,4-2011,15,4,2011,Newfoundland and Labrador,"Professional, scientific and technical services [54]",656.58,796.03,38.6,0.633157316,0.089549959
9,4-2012,16,4,2012,Newfoundland and Labrador,"Professional, scientific and technical services [54]",641.47,777.71,40.6,0.633157316,0.089549959
9,4-2013,17,4,2013,Newfoundland and Labrador,"Professional, scientific and technical services [54]",654,792.9,39.9,0.633157316,0.089549959
9,4-2014,18,4,2014,Newfoundland and Labrador,"Professional, scientific and technical services [54]",658.01,797.76,40.1,0.633157316,0.089549959
9,4-2015,19,4,2015,Newfoundland and Labrador,"Professional, scientific and technical services [54]",681.72,826.51,39.4,0.633157316,0.089549959
9,4-2016,20,4,2016,Newfoundland and Labrador,"Professional, scientific and technical services [54]",712.7,864.06,37.9,0.633157316,0.089549959
9,4-2017,21,4,2017,Newfoundland and Labrador,"Professional, scientific and technical services [54]",759.54,920.85,37.4,0.633157316,0.089549959
9,4-2018,22,4,2018,Newfoundland and Labrador,"Professional, scientific and technical services [54]",741.56,899.05,40,0.633157316,0.089549959
9,4-2019,23,4,2019,Newfoundland and Labrador,"Professional, scientific and technical services [54]",742.84,900.61,38.5,0.633157316,0.089549959
9,4-2020,24,4,2020,Newfoundland and Labrador,"Professional, scientific and technical services [54]",822.01,996.59,38,0.633157316,0.089549959
9,5-1997,1,5,1997,Nova Scotia,"Professional, scientific and technical services [54]",269.11,326.26,38.3,0.633157316,0.089549959
9,5-1998,2,5,1998,Nova Scotia,"Professional, scientific and technical services [54]",266.43,323.02,39.4,0.633157316,0.089549959
9,5-1999,3,5,1999,Nova Scotia,"Professional, scientific and technical services [54]",283.27,343.43,38.5,0.633157316,0.089549959
9,5-2000,4,5,2000,Nova Scotia,"Professional, scientific and technical services [54]",278.2,337.28,39.4,0.633157316,0.089549959
9,5-2001,5,5,2001,Nova Scotia,"Professional, scientific and technical services [54]",297.14,360.25,38.9,0.633157316,0.089549959
9,5-2002,6,5,2002,Nova Scotia,"Professional, scientific and technical services [54]",302.71,367,37.9,0.633157316,0.089549959
9,5-2003,7,5,2003,Nova Scotia,"Professional, scientific and technical services [54]",311.44,377.59,38.4,0.633157316,0.089549959
9,5-2004,8,5,2004,Nova Scotia,"Professional, scientific and technical services [54]",339.41,411.49,37.5,0.633157316,0.089549959
9,5-2005,9,5,2005,Nova Scotia,"Professional, scientific and technical services [54]",327.68,397.27,38,0.633157316,0.089549959
9,5-2006,10,5,2006,Nova Scotia,"Professional, scientific and technical services [54]",334.51,405.55,37.7,0.633157316,0.089549959
9,5-2007,11,5,2007,Nova Scotia,"Professional, scientific and technical services [54]",341.35,413.85,38.6,0.633157316,0.089549959
9,5-2008,12,5,2008,Nova Scotia,"Professional, scientific and technical services [54]",372.38,451.47,37,0.633157316,0.089549959
9,5-2009,13,5,2009,Nova Scotia,"Professional, scientific and technical services [54]",372.97,452.18,36.2,0.633157316,0.089549959
9,5-2010,14,5,2010,Nova Scotia,"Professional, scientific and technical services [54]",401.13,486.32,37.2,0.633157316,0.089549959
9,5-2011,15,5,2011,Nova Scotia,"Professional, scientific and technical services [54]",396.3,480.47,36.8,0.633157316,0.089549959
9,5-2012,16,5,2012,Nova Scotia,"Professional, scientific and technical services [54]",421.95,511.56,37.7,0.633157316,0.089549959
9,5-2013,17,5,2013,Nova Scotia,"Professional, scientific and technical services [54]",432.92,524.86,36.8,0.633157316,0.089549959
9,5-2014,18,5,2014,Nova Scotia,"Professional, scientific and technical services [54]",435.61,528.13,36.1,0.633157316,0.089549959
9,5-2015,19,5,2015,Nova Scotia,"Professional, scientific and technical services [54]",443.77,538.02,36.6,0.633157316,0.089549959
9,5-2016,20,5,2016,Nova Scotia,"Professional, scientific and technical services [54]",449.68,545.18,37.5,0.633157316,0.089549959
9,5-2017,21,5,2017,Nova Scotia,"Professional, scientific and technical services [54]",463.63,562.1,36.6,0.633157316,0.089549959
9,5-2018,22,5,2018,Nova Scotia,"Professional, scientific and technical services [54]",475.76,576.8,37.1,0.633157316,0.089549959
9,5-2019,23,5,2019,Nova Scotia,"Professional, scientific and technical services [54]",486.08,589.32,36.7,0.633157316,0.089549959
9,5-2020,24,5,2020,Nova Scotia,"Professional, scientific and technical services [54]",512.76,621.66,36.5,0.633157316,0.089549959
9,6-1997,1,6,1997,Ontario,"Professional, scientific and technical services [54]",234.85,284.73,39.4,0.633157316,0.089549959
9,6-1998,2,6,1998,Ontario,"Professional, scientific and technical services [54]",231.14,280.23,39.1,0.633157316,0.089549959
9,6-1999,3,6,1999,Ontario,"Professional, scientific and technical services [54]",234.55,284.37,39.8,0.633157316,0.089549959
9,6-2000,4,6,2000,Ontario,"Professional, scientific and technical services [54]",232.55,281.94,39.5,0.633157316,0.089549959
9,6-2001,5,6,2001,Ontario,"Professional, scientific and technical services [54]",243.74,295.5,38.9,0.633157316,0.089549959
9,6-2002,6,6,2002,Ontario,"Professional, scientific and technical services [54]",242.24,293.69,38.8,0.633157316,0.089549959
9,6-2003,7,6,2003,Ontario,"Professional, scientific and technical services [54]",253.99,307.93,37.2,0.633157316,0.089549959
9,6-2004,8,6,2004,Ontario,"Professional, scientific and technical services [54]",259.38,314.47,38.2,0.633157316,0.089549959
9,6-2005,9,6,2005,Ontario,"Professional, scientific and technical services [54]",271.13,328.71,38.3,0.633157316,0.089549959
9,6-2006,10,6,2006,Ontario,"Professional, scientific and technical services [54]",276.38,335.08,38.1,0.633157316,0.089549959
9,6-2007,11,6,2007,Ontario,"Professional, scientific and technical services [54]",279.28,338.6,38.6,0.633157316,0.089549959
9,6-2008,12,6,2008,Ontario,"Professional, scientific and technical services [54]",289.07,350.46,38.1,0.633157316,0.089549959
9,6-2009,13,6,2009,Ontario,"Professional, scientific and technical services [54]",296.95,360.02,37.5,0.633157316,0.089549959
9,6-2010,14,6,2010,Ontario,"Professional, scientific and technical services [54]",297.48,360.66,37.3,0.633157316,0.089549959
9,6-2011,15,6,2011,Ontario,"Professional, scientific and technical services [54]",319.7,387.6,37.7,0.633157316,0.089549959
9,6-2012,16,6,2012,Ontario,"Professional, scientific and technical services [54]",308.68,374.24,37.8,0.633157316,0.089549959
9,6-2013,17,6,2013,Ontario,"Professional, scientific and technical services [54]",315.45,382.45,38.1,0.633157316,0.089549959
9,6-2014,18,6,2014,Ontario,"Professional, scientific and technical services [54]",329.12,399.02,37,0.633157316,0.089549959
9,6-2015,19,6,2015,Ontario,"Professional, scientific and technical services [54]",332.64,403.29,37.3,0.633157316,0.089549959
9,6-2016,20,6,2016,Ontario,"Professional, scientific and technical services [54]",345.93,419.4,37.5,0.633157316,0.089549959
9,6-2017,21,6,2017,Ontario,"Professional, scientific and technical services [54]",363.84,441.11,37.2,0.633157316,0.089549959
9,6-2018,22,6,2018,Ontario,"Professional, scientific and technical services [54]",368.88,447.22,37.7,0.633157316,0.089549959
9,6-2019,23,6,2019,Ontario,"Professional, scientific and technical services [54]",379.56,460.17,36.8,0.633157316,0.089549959
9,6-2020,24,6,2020,Ontario,"Professional, scientific and technical services [54]",387.2,469.44,36.9,0.633157316,0.089549959
9,7-1997,1,7,1997,Prince Edward Island,"Professional, scientific and technical services [54]",352.67,427.57,40.2,0.633157316,0.089549959
9,7-1998,2,7,1998,Prince Edward Island,"Professional, scientific and technical services [54]",357.82,433.82,39.1,0.633157316,0.089549959
9,7-1999,3,7,1999,Prince Edward Island,"Professional, scientific and technical services [54]",340.84,413.23,38.3,0.633157316,0.089549959
9,7-2000,4,7,2000,Prince Edward Island,"Professional, scientific and technical services [54]",361.6,438.4,39.8,0.633157316,0.089549959
9,7-2001,5,7,2001,Prince Edward Island,"Professional, scientific and technical services [54]",364.87,442.36,38.2,0.633157316,0.089549959
9,7-2002,6,7,2002,Prince Edward Island,"Professional, scientific and technical services [54]",361.12,437.82,38.5,0.633157316,0.089549959
9,7-2003,7,7,2003,Prince Edward Island,"Professional, scientific and technical services [54]",390.49,473.42,36.6,0.633157316,0.089549959
9,7-2004,8,7,2004,Prince Edward Island,"Professional, scientific and technical services [54]",411.93,499.42,37.7,0.633157316,0.089549959
9,7-2005,9,7,2005,Prince Edward Island,"Professional, scientific and technical services [54]",411.41,498.78,38.4,0.633157316,0.089549959
9,7-2006,10,7,2006,Prince Edward Island,"Professional, scientific and technical services [54]",435.38,527.85,37.8,0.633157316,0.089549959
9,7-2007,11,7,2007,Prince Edward Island,"Professional, scientific and technical services [54]",434.91,527.28,37.1,0.633157316,0.089549959
9,7-2008,12,7,2008,Prince Edward Island,"Professional, scientific and technical services [54]",443.95,538.24,38.2,0.633157316,0.089549959
9,7-2009,13,7,2009,Prince Edward Island,"Professional, scientific and technical services [54]",452.32,548.39,37.5,0.633157316,0.089549959
9,7-2010,14,7,2010,Prince Edward Island,"Professional, scientific and technical services [54]",477.89,579.38,35,0.633157316,0.089549959
9,7-2011,15,7,2011,Prince Edward Island,"Professional, scientific and technical services [54]",495.78,601.08,38.3,0.633157316,0.089549959
9,7-2012,16,7,2012,Prince Edward Island,"Professional, scientific and technical services [54]",503.9,610.92,38.8,0.633157316,0.089549959
9,7-2013,17,7,2013,Prince Edward Island,"Professional, scientific and technical services [54]",508.82,616.88,37,0.633157316,0.089549959
9,7-2014,18,7,2014,Prince Edward Island,"Professional, scientific and technical services [54]",497.8,603.52,35.7,0.633157316,0.089549959
9,7-2015,19,7,2015,Prince Edward Island,"Professional, scientific and technical services [54]",514.93,624.29,35.6,0.633157316,0.089549959
9,7-2016,20,7,2016,Prince Edward Island,"Professional, scientific and technical services [54]",553.17,670.65,37.3,0.633157316,0.089549959
9,7-2017,21,7,2017,Prince Edward Island,"Professional, scientific and technical services [54]",551.72,668.89,35.4,0.633157316,0.089549959
9,7-2018,22,7,2018,Prince Edward Island,"Professional, scientific and technical services [54]",595.36,721.8,38.1,0.633157316,0.089549959
9,7-2019,23,7,2019,Prince Edward Island,"Professional, scientific and technical services [54]",592.78,718.68,36.5,0.633157316,0.089549959
9,7-2020,24,7,2020,Prince Edward Island,"Professional, scientific and technical services [54]",639.44,775.24,35.8,0.633157316,0.089549959
9,8-1997,1,8,1997,Quebec,"Professional, scientific and technical services [54]",548.15,664.57,38.2,0.633157316,0.089549959
9,8-1998,2,8,1998,Quebec,"Professional, scientific and technical services [54]",559,677.72,37.9,0.633157316,0.089549959
9,8-1999,3,8,1999,Quebec,"Professional, scientific and technical services [54]",562.84,682.38,38.5,0.633157316,0.089549959
9,8-2000,4,8,2000,Quebec,"Professional, scientific and technical services [54]",575.07,697.21,38.4,0.633157316,0.089549959
9,8-2001,5,8,2001,Quebec,"Professional, scientific and technical services [54]",595.68,722.19,38.2,0.633157316,0.089549959
9,8-2002,6,8,2002,Quebec,"Professional, scientific and technical services [54]",626,758.95,38,0.633157316,0.089549959
9,8-2003,7,8,2003,Quebec,"Professional, scientific and technical services [54]",616.53,747.47,36.8,0.633157316,0.089549959
9,8-2004,8,8,2004,Quebec,"Professional, scientific and technical services [54]",633.38,767.9,36.8,0.633157316,0.089549959
9,8-2005,9,8,2005,Quebec,"Professional, scientific and technical services [54]",629.48,763.17,37.7,0.633157316,0.089549959
9,8-2006,10,8,2006,Quebec,"Professional, scientific and technical services [54]",679.32,823.6,37.1,0.633157316,0.089549959
9,8-2007,11,8,2007,Quebec,"Professional, scientific and technical services [54]",697.32,845.42,36.5,0.633157316,0.089549959
9,8-2008,12,8,2008,Quebec,"Professional, scientific and technical services [54]",716.85,869.09,36.7,0.633157316,0.089549959
9,8-2009,13,8,2009,Quebec,"Professional, scientific and technical services [54]",751,910.5,35.8,0.633157316,0.089549959
9,8-2010,14,8,2010,Quebec,"Professional, scientific and technical services [54]",766.12,928.83,36.2,0.633157316,0.089549959
9,8-2011,15,8,2011,Quebec,"Professional, scientific and technical services [54]",792.63,960.97,37,0.633157316,0.089549959
9,8-2012,16,8,2012,Quebec,"Professional, scientific and technical services [54]",818.74,992.62,37.1,0.633157316,0.089549959
9,8-2013,17,8,2013,Quebec,"Professional, scientific and technical services [54]",839.42,1017.7,36,0.633157316,0.089549959
9,8-2014,18,8,2014,Quebec,"Professional, scientific and technical services [54]",853.72,1035.04,35.9,0.633157316,0.089549959
9,8-2015,19,8,2015,Quebec,"Professional, scientific and technical services [54]",859.9,1042.53,36.9,0.633157316,0.089549959
9,8-2016,20,8,2016,Quebec,"Professional, scientific and technical services [54]",899.58,1090.63,36.9,0.633157316,0.089549959
9,8-2017,21,8,2017,Quebec,"Professional, scientific and technical services [54]",941.58,1141.56,36.1,0.633157316,0.089549959
9,8-2018,22,8,2018,Quebec,"Professional, scientific and technical services [54]",950.58,1152.46,36.7,0.633157316,0.089549959
9,8-2019,23,8,2019,Quebec,"Professional, scientific and technical services [54]",999.21,1211.43,36.3,0.633157316,0.089549959
9,8-2020,24,8,2020,Quebec,"Professional, scientific and technical services [54]",1010.16,1224.7,36.3,0.633157316,0.089549959
9,9-1997,1,9,1997,Saskatchewan,"Professional, scientific and technical services [54]",546.64,662.74,39,0.633157316,0.089549959
9,9-1998,2,9,1998,Saskatchewan,"Professional, scientific and technical services [54]",567.61,688.16,38.1,0.633157316,0.089549959
9,9-1999,3,9,1999,Saskatchewan,"Professional, scientific and technical services [54]",586.87,711.51,39.2,0.633157316,0.089549959
9,9-2000,4,9,2000,Saskatchewan,"Professional, scientific and technical services [54]",582.67,706.42,39,0.633157316,0.089549959
9,9-2001,5,9,2001,Saskatchewan,"Professional, scientific and technical services [54]",589.11,714.23,37.7,0.633157316,0.089549959
9,9-2002,6,9,2002,Saskatchewan,"Professional, scientific and technical services [54]",610.37,740,37,0.633157316,0.089549959
9,9-2003,7,9,2003,Saskatchewan,"Professional, scientific and technical services [54]",614.2,744.64,36.7,0.633157316,0.089549959
9,9-2004,8,9,2004,Saskatchewan,"Professional, scientific and technical services [54]",638.89,774.58,35.8,0.633157316,0.089549959
9,9-2005,9,9,2005,Saskatchewan,"Professional, scientific and technical services [54]",621.38,753.35,36.8,0.633157316,0.089549959
9,9-2006,10,9,2006,Saskatchewan,"Professional, scientific and technical services [54]",670.58,813,38.4,0.633157316,0.089549959
9,9-2007,11,9,2007,Saskatchewan,"Professional, scientific and technical services [54]",660.28,800.51,38.4,0.633157316,0.089549959
9,9-2008,12,9,2008,Saskatchewan,"Professional, scientific and technical services [54]",702.15,851.27,37.1,0.633157316,0.089549959
9,9-2009,13,9,2009,Saskatchewan,"Professional, scientific and technical services [54]",725.77,879.91,36.7,0.633157316,0.089549959
9,9-2010,14,9,2010,Saskatchewan,"Professional, scientific and technical services [54]",725.1,879.1,36.9,0.633157316,0.089549959
9,9-2011,15,9,2011,Saskatchewan,"Professional, scientific and technical services [54]",754.59,914.85,37.3,0.633157316,0.089549959
9,9-2012,16,9,2012,Saskatchewan,"Professional, scientific and technical services [54]",749.78,909.02,38.2,0.633157316,0.089549959
9,9-2013,17,9,2013,Saskatchewan,"Professional, scientific and technical services [54]",780.64,946.43,37.8,0.633157316,0.089549959
9,9-2014,18,9,2014,Saskatchewan,"Professional, scientific and technical services [54]",800.28,970.24,38.1,0.633157316,0.089549959
9,9-2015,19,9,2015,Saskatchewan,"Professional, scientific and technical services [54]",821.05,995.42,37.1,0.633157316,0.089549959
9,9-2016,20,9,2016,Saskatchewan,"Professional, scientific and technical services [54]",836.66,1014.35,36.9,0.633157316,0.089549959
9,9-2017,21,9,2017,Saskatchewan,"Professional, scientific and technical services [54]",834.67,1011.94,37,0.633157316,0.089549959
9,9-2018,22,9,2018,Saskatchewan,"Professional, scientific and technical services [54]",841.71,1020.47,36.1,0.633157316,0.089549959
9,9-2019,23,9,2019,Saskatchewan,"Professional, scientific and technical services [54]",914.36,1108.55,35.7,0.633157316,0.089549959
9,9-2020,24,9,2020,Saskatchewan,"Professional, scientific and technical services [54]",922.02,1117.84,35.1,0.633157316,0.089549959
10,0-1997,1,0,1997,Alberta,Transportation and warehousing [48-49],476.02,577.12,42.8,-1.554542004,-1.099711407
10,0-1998,2,0,1998,Alberta,Transportation and warehousing [48-49],493.05,597.76,42.1,-1.554542004,-1.099711407
10,0-1999,3,0,1999,Alberta,Transportation and warehousing [48-49],485.49,588.6,42.5,-1.554542004,-1.099711407
10,0-2000,4,0,2000,Alberta,Transportation and warehousing [48-49],509.84,618.12,43.4,-1.554542004,-1.099711407
10,0-2001,5,0,2001,Alberta,Transportation and warehousing [48-49],521.95,632.8,43.2,-1.554542004,-1.099711407
10,0-2002,6,0,2002,Alberta,Transportation and warehousing [48-49],555.59,673.59,41.6,-1.554542004,-1.099711407
10,0-2003,7,0,2003,Alberta,Transportation and warehousing [48-49],545.89,661.83,41.7,-1.554542004,-1.099711407
10,0-2004,8,0,2004,Alberta,Transportation and warehousing [48-49],582.53,706.25,42.9,-1.554542004,-1.099711407
10,0-2005,9,0,2005,Alberta,Transportation and warehousing [48-49],594.23,720.43,41.8,-1.554542004,-1.099711407
10,0-2006,10,0,2006,Alberta,Transportation and warehousing [48-49],607.04,735.97,42.4,-1.554542004,-1.099711407
10,0-2007,11,0,2007,Alberta,Transportation and warehousing [48-49],640.85,776.96,42.6,-1.554542004,-1.099711407
10,0-2008,12,0,2008,Alberta,Transportation and warehousing [48-49],670.01,812.31,41.8,-1.554542004,-1.099711407
10,0-2009,13,0,2009,Alberta,Transportation and warehousing [48-49],668.31,810.25,40.4,-1.554542004,-1.099711407
