occ_fixed,geo_year,time_trend,geo_fixed,year,geo,occ,hours_worked,rti,off
23,9-2003,17,9,2003,Saskatchewan,Technical occupations in health [32],33.3,-0.6664672,-0.75607385
23,9-2004,18,9,2004,Saskatchewan,Technical occupations in health [32],32.2,-0.6664672,-0.75607385
23,9-2005,19,9,2005,Saskatchewan,Technical occupations in health [32],33.1,-0.6664672,-0.75607385
23,9-2006,20,9,2006,Saskatchewan,Technical occupations in health [32],34.5,-0.6664672,-0.75607385
23,9-2007,21,9,2007,Saskatchewan,Technical occupations in health [32],33.7,-0.6664672,-0.75607385
23,9-2008,22,9,2008,Saskatchewan,Technical occupations in health [32],34.9,-0.6664672,-0.75607385
23,9-2009,23,9,2009,Saskatchewan,Technical occupations in health [32],33.2,-0.6664672,-0.75607385
23,9-2010,24,9,2010,Saskatchewan,Technical occupations in health [32],33.4,-0.6664672,-0.75607385
23,9-2011,25,9,2011,Saskatchewan,Technical occupations in health [32],34.6,-0.6664672,-0.75607385
23,9-2012,26,9,2012,Saskatchewan,Technical occupations in health [32],35.4,-0.6664672,-0.75607385
23,9-2013,27,9,2013,Saskatchewan,Technical occupations in health [32],34,-0.6664672,-0.75607385
23,9-2014,28,9,2014,Saskatchewan,Technical occupations in health [32],32.5,-0.6664672,-0.75607385
23,9-2015,29,9,2015,Saskatchewan,Technical occupations in health [32],34,-0.6664672,-0.75607385
23,9-2016,30,9,2016,Saskatchewan,Technical occupations in health [32],32.6,-0.6664672,-0.75607385
23,9-2017,31,9,2017,Saskatchewan,Technical occupations in health [32],33.4,-0.6664672,-0.75607385
23,9-2018,32,9,2018,Saskatchewan,Technical occupations in health [32],33.4,-0.6664672,-0.75607385
23,9-2019,33,9,2019,Saskatchewan,Technical occupations in health [32],33.7,-0.6664672,-0.75607385
23,9-2020,34,9,2020,Saskatchewan,Technical occupations in health [32],33.8,-0.6664672,-0.75607385
24,0-1987,1,0,1987,Alberta,Technical occupations related to natural and applied sciences [22],38.6,-0.60968365,0.46572255
24,0-1988,2,0,1988,Alberta,Technical occupations related to natural and applied sciences [22],39.9,-0.60968365,0.46572255
24,0-1989,3,0,1989,Alberta,Technical occupations related to natural and applied sciences [22],40.2,-0.60968365,0.46572255
24,0-1990,4,0,1990,Alberta,Technical occupations related to natural and applied sciences [22],41.3,-0.60968365,0.46572255
24,0-1991,5,0,1991,Alberta,Technical occupations related to natural and applied sciences [22],40.3,-0.60968365,0.46572255
24,0-1992,6,0,1992,Alberta,Technical occupations related to natural and applied sciences [22],39.9,-0.60968365,0.46572255
24,0-1993,7,0,1993,Alberta,Technical occupations related to natural and applied sciences [22],39.7,-0.60968365,0.46572255
24,0-1994,8,0,1994,Alberta,Technical occupations related to natural and applied sciences [22],40.8,-0.60968365,0.46572255
24,0-1995,9,0,1995,Alberta,Technical occupations related to natural and applied sciences [22],39.4,-0.60968365,0.46572255
24,0-1996,10,0,1996,Alberta,Technical occupations related to natural and applied sciences [22],40.4,-0.60968365,0.46572255
24,0-1997,11,0,1997,Alberta,Technical occupations related to natural and applied sciences [22],40.6,-0.60968365,0.46572255
24,0-1998,12,0,1998,Alberta,Technical occupations related to natural and applied sciences [22],40.3,-0.60968365,0.46572255
24,0-1999,13,0,1999,Alberta,Technical occupations related to natural and applied sciences [22],39.7,-0.60968365,0.46572255
24,0-2000,14,0,2000,Alberta,Technical occupations related to natural and applied sciences [22],41.6,-0.60968365,0.46572255
24,0-2001,15,0,2001,Alberta,Technical occupations related to natural and applied sciences [22],40.8,-0.60968365,0.46572255
24,0-2002,16,0,2002,Alberta,Technical occupations related to natural and applied sciences [22],40.2,-0.60968365,0.46572255
24,0-2003,17,0,2003,Alberta,Technical occupations related to natural and applied sciences [22],40.3,-0.60968365,0.46572255
24,0-2004,18,0,2004,Alberta,Technical occupations related to natural and applied sciences [22],40.4,-0.60968365,0.46572255
24,0-2005,19,0,2005,Alberta,Technical occupations related to natural and applied sciences [22],40.9,-0.60968365,0.46572255
24,0-2006,20,0,2006,Alberta,Technical occupations related to natural and applied sciences [22],40.6,-0.60968365,0.46572255
24,0-2007,21,0,2007,Alberta,Technical occupations related to natural and applied sciences [22],41.3,-0.60968365,0.46572255
24,0-2008,22,0,2008,Alberta,Technical occupations related to natural and applied sciences [22],40.2,-0.60968365,0.46572255
24,0-2009,23,0,2009,Alberta,Technical occupations related to natural and applied sciences [22],38.8,-0.60968365,0.46572255
24,0-2010,24,0,2010,Alberta,Technical occupations related to natural and applied sciences [22],41,-0.60968365,0.46572255
24,0-2011,25,0,2011,Alberta,Technical occupations related to natural and applied sciences [22],39.9,-0.60968365,0.46572255
24,0-2012,26,0,2012,Alberta,Technical occupations related to natural and applied sciences [22],40.9,-0.60968365,0.46572255
24,0-2013,27,0,2013,Alberta,Technical occupations related to natural and applied sciences [22],40.5,-0.60968365,0.46572255
24,0-2014,28,0,2014,Alberta,Technical occupations related to natural and applied sciences [22],40.2,-0.60968365,0.46572255
24,0-2015,29,0,2015,Alberta,Technical occupations related to natural and applied sciences [22],39.9,-0.60968365,0.46572255
24,0-2016,30,0,2016,Alberta,Technical occupations related to natural and applied sciences [22],39,-0.60968365,0.46572255
24,0-2017,31,0,2017,Alberta,Technical occupations related to natural and applied sciences [22],39.1,-0.60968365,0.46572255
24,0-2018,32,0,2018,Alberta,Technical occupations related to natural and applied sciences [22],40.2,-0.60968365,0.46572255
24,0-2019,33,0,2019,Alberta,Technical occupations related to natural and applied sciences [22],38.6,-0.60968365,0.46572255
24,0-2020,34,0,2020,Alberta,Technical occupations related to natural and applied sciences [22],38.6,-0.60968365,0.46572255
24,1-1987,1,1,1987,British Columbia,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,1-1988,2,1,1988,British Columbia,Technical occupations related to natural and applied sciences [22],38.5,-0.60968365,0.46572255
24,1-1989,3,1,1989,British Columbia,Technical occupations related to natural and applied sciences [22],39.8,-0.60968365,0.46572255
24,1-1990,4,1,1990,British Columbia,Technical occupations related to natural and applied sciences [22],39.3,-0.60968365,0.46572255
24,1-1991,5,1,1991,British Columbia,Technical occupations related to natural and applied sciences [22],38.7,-0.60968365,0.46572255
24,1-1992,6,1,1992,British Columbia,Technical occupations related to natural and applied sciences [22],37.7,-0.60968365,0.46572255
24,1-1993,7,1,1993,British Columbia,Technical occupations related to natural and applied sciences [22],38.4,-0.60968365,0.46572255
24,1-1994,8,1,1994,British Columbia,Technical occupations related to natural and applied sciences [22],39.3,-0.60968365,0.46572255
24,1-1995,9,1,1995,British Columbia,Technical occupations related to natural and applied sciences [22],39.4,-0.60968365,0.46572255
24,1-1996,10,1,1996,British Columbia,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,1-1997,11,1,1997,British Columbia,Technical occupations related to natural and applied sciences [22],37.8,-0.60968365,0.46572255
24,1-1998,12,1,1998,British Columbia,Technical occupations related to natural and applied sciences [22],38.8,-0.60968365,0.46572255
24,1-1999,13,1,1999,British Columbia,Technical occupations related to natural and applied sciences [22],37.8,-0.60968365,0.46572255
24,1-2000,14,1,2000,British Columbia,Technical occupations related to natural and applied sciences [22],38.5,-0.60968365,0.46572255
24,1-2001,15,1,2001,British Columbia,Technical occupations related to natural and applied sciences [22],37.1,-0.60968365,0.46572255
24,1-2002,16,1,2002,British Columbia,Technical occupations related to natural and applied sciences [22],38.6,-0.60968365,0.46572255
24,1-2003,17,1,2003,British Columbia,Technical occupations related to natural and applied sciences [22],37.2,-0.60968365,0.46572255
24,1-2004,18,1,2004,British Columbia,Technical occupations related to natural and applied sciences [22],37.8,-0.60968365,0.46572255
24,1-2005,19,1,2005,British Columbia,Technical occupations related to natural and applied sciences [22],39.2,-0.60968365,0.46572255
24,1-2006,20,1,2006,British Columbia,Technical occupations related to natural and applied sciences [22],38.3,-0.60968365,0.46572255
24,1-2007,21,1,2007,British Columbia,Technical occupations related to natural and applied sciences [22],39.4,-0.60968365,0.46572255
24,1-2008,22,1,2008,British Columbia,Technical occupations related to natural and applied sciences [22],37.9,-0.60968365,0.46572255
24,1-2009,23,1,2009,British Columbia,Technical occupations related to natural and applied sciences [22],38,-0.60968365,0.46572255
24,1-2010,24,1,2010,British Columbia,Technical occupations related to natural and applied sciences [22],37.7,-0.60968365,0.46572255
24,1-2011,25,1,2011,British Columbia,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,1-2012,26,1,2012,British Columbia,Technical occupations related to natural and applied sciences [22],38.3,-0.60968365,0.46572255
24,1-2013,27,1,2013,British Columbia,Technical occupations related to natural and applied sciences [22],38,-0.60968365,0.46572255
24,1-2014,28,1,2014,British Columbia,Technical occupations related to natural and applied sciences [22],37.1,-0.60968365,0.46572255
24,1-2015,29,1,2015,British Columbia,Technical occupations related to natural and applied sciences [22],37.6,-0.60968365,0.46572255
24,1-2016,30,1,2016,British Columbia,Technical occupations related to natural and applied sciences [22],36.9,-0.60968365,0.46572255
24,1-2017,31,1,2017,British Columbia,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,1-2018,32,1,2018,British Columbia,Technical occupations related to natural and applied sciences [22],37.6,-0.60968365,0.46572255
24,1-2019,33,1,2019,British Columbia,Technical occupations related to natural and applied sciences [22],36.9,-0.60968365,0.46572255
24,1-2020,34,1,2020,British Columbia,Technical occupations related to natural and applied sciences [22],36.9,-0.60968365,0.46572255
24,2-1987,1,2,1987,Manitoba,Technical occupations related to natural and applied sciences [22],38.4,-0.60968365,0.46572255
24,2-1988,2,2,1988,Manitoba,Technical occupations related to natural and applied sciences [22],38.1,-0.60968365,0.46572255
24,2-1989,3,2,1989,Manitoba,Technical occupations related to natural and applied sciences [22],39.4,-0.60968365,0.46572255
24,2-1990,4,2,1990,Manitoba,Technical occupations related to natural and applied sciences [22],39.6,-0.60968365,0.46572255
24,2-1991,5,2,1991,Manitoba,Technical occupations related to natural and applied sciences [22],37,-0.60968365,0.46572255
24,2-1992,6,2,1992,Manitoba,Technical occupations related to natural and applied sciences [22],37.7,-0.60968365,0.46572255
24,2-1993,7,2,1993,Manitoba,Technical occupations related to natural and applied sciences [22],37.2,-0.60968365,0.46572255
24,2-1994,8,2,1994,Manitoba,Technical occupations related to natural and applied sciences [22],39.4,-0.60968365,0.46572255
24,2-1995,9,2,1995,Manitoba,Technical occupations related to natural and applied sciences [22],38.1,-0.60968365,0.46572255
24,2-1996,10,2,1996,Manitoba,Technical occupations related to natural and applied sciences [22],38.9,-0.60968365,0.46572255
24,2-1997,11,2,1997,Manitoba,Technical occupations related to natural and applied sciences [22],39.8,-0.60968365,0.46572255
24,2-1998,12,2,1998,Manitoba,Technical occupations related to natural and applied sciences [22],38.6,-0.60968365,0.46572255
24,2-1999,13,2,1999,Manitoba,Technical occupations related to natural and applied sciences [22],38.6,-0.60968365,0.46572255
24,2-2000,14,2,2000,Manitoba,Technical occupations related to natural and applied sciences [22],38.9,-0.60968365,0.46572255
24,2-2001,15,2,2001,Manitoba,Technical occupations related to natural and applied sciences [22],39.2,-0.60968365,0.46572255
24,2-2002,16,2,2002,Manitoba,Technical occupations related to natural and applied sciences [22],37.5,-0.60968365,0.46572255
24,2-2003,17,2,2003,Manitoba,Technical occupations related to natural and applied sciences [22],38.1,-0.60968365,0.46572255
24,2-2004,18,2,2004,Manitoba,Technical occupations related to natural and applied sciences [22],38,-0.60968365,0.46572255
24,2-2005,19,2,2005,Manitoba,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,2-2006,20,2,2006,Manitoba,Technical occupations related to natural and applied sciences [22],38.4,-0.60968365,0.46572255
24,2-2007,21,2,2007,Manitoba,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,2-2008,22,2,2008,Manitoba,Technical occupations related to natural and applied sciences [22],37.6,-0.60968365,0.46572255
24,2-2009,23,2,2009,Manitoba,Technical occupations related to natural and applied sciences [22],37.6,-0.60968365,0.46572255
24,2-2010,24,2,2010,Manitoba,Technical occupations related to natural and applied sciences [22],37.3,-0.60968365,0.46572255
24,2-2011,25,2,2011,Manitoba,Technical occupations related to natural and applied sciences [22],38.1,-0.60968365,0.46572255
24,2-2012,26,2,2012,Manitoba,Technical occupations related to natural and applied sciences [22],37.9,-0.60968365,0.46572255
24,2-2013,27,2,2013,Manitoba,Technical occupations related to natural and applied sciences [22],37.9,-0.60968365,0.46572255
24,2-2014,28,2,2014,Manitoba,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,2-2015,29,2,2015,Manitoba,Technical occupations related to natural and applied sciences [22],37.8,-0.60968365,0.46572255
24,2-2016,30,2,2016,Manitoba,Technical occupations related to natural and applied sciences [22],38.3,-0.60968365,0.46572255
24,2-2017,31,2,2017,Manitoba,Technical occupations related to natural and applied sciences [22],37.5,-0.60968365,0.46572255
24,2-2018,32,2,2018,Manitoba,Technical occupations related to natural and applied sciences [22],37.3,-0.60968365,0.46572255
24,2-2019,33,2,2019,Manitoba,Technical occupations related to natural and applied sciences [22],37.4,-0.60968365,0.46572255
24,2-2020,34,2,2020,Manitoba,Technical occupations related to natural and applied sciences [22],37.5,-0.60968365,0.46572255
24,3-1987,1,3,1987,New Brunswick,Technical occupations related to natural and applied sciences [22],39.7,-0.60968365,0.46572255
24,3-1988,2,3,1988,New Brunswick,Technical occupations related to natural and applied sciences [22],40.3,-0.60968365,0.46572255
24,3-1989,3,3,1989,New Brunswick,Technical occupations related to natural and applied sciences [22],39.3,-0.60968365,0.46572255
24,3-1990,4,3,1990,New Brunswick,Technical occupations related to natural and applied sciences [22],40.1,-0.60968365,0.46572255
24,3-1991,5,3,1991,New Brunswick,Technical occupations related to natural and applied sciences [22],39.2,-0.60968365,0.46572255
24,3-1992,6,3,1992,New Brunswick,Technical occupations related to natural and applied sciences [22],39.1,-0.60968365,0.46572255
24,3-1993,7,3,1993,New Brunswick,Technical occupations related to natural and applied sciences [22],39.6,-0.60968365,0.46572255
24,3-1994,8,3,1994,New Brunswick,Technical occupations related to natural and applied sciences [22],40.3,-0.60968365,0.46572255
24,3-1995,9,3,1995,New Brunswick,Technical occupations related to natural and applied sciences [22],40.5,-0.60968365,0.46572255
24,3-1996,10,3,1996,New Brunswick,Technical occupations related to natural and applied sciences [22],40.6,-0.60968365,0.46572255
24,3-1997,11,3,1997,New Brunswick,Technical occupations related to natural and applied sciences [22],40.4,-0.60968365,0.46572255
24,3-1998,12,3,1998,New Brunswick,Technical occupations related to natural and applied sciences [22],39.6,-0.60968365,0.46572255
24,3-1999,13,3,1999,New Brunswick,Technical occupations related to natural and applied sciences [22],38.9,-0.60968365,0.46572255
24,3-2000,14,3,2000,New Brunswick,Technical occupations related to natural and applied sciences [22],39.5,-0.60968365,0.46572255
24,3-2001,15,3,2001,New Brunswick,Technical occupations related to natural and applied sciences [22],39.6,-0.60968365,0.46572255
24,3-2002,16,3,2002,New Brunswick,Technical occupations related to natural and applied sciences [22],39,-0.60968365,0.46572255
24,3-2003,17,3,2003,New Brunswick,Technical occupations related to natural and applied sciences [22],39.1,-0.60968365,0.46572255
24,3-2004,18,3,2004,New Brunswick,Technical occupations related to natural and applied sciences [22],38.6,-0.60968365,0.46572255
24,3-2005,19,3,2005,New Brunswick,Technical occupations related to natural and applied sciences [22],39,-0.60968365,0.46572255
24,3-2006,20,3,2006,New Brunswick,Technical occupations related to natural and applied sciences [22],40.1,-0.60968365,0.46572255
24,3-2007,21,3,2007,New Brunswick,Technical occupations related to natural and applied sciences [22],39.8,-0.60968365,0.46572255
24,3-2008,22,3,2008,New Brunswick,Technical occupations related to natural and applied sciences [22],38.3,-0.60968365,0.46572255
24,3-2009,23,3,2009,New Brunswick,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,3-2010,24,3,2010,New Brunswick,Technical occupations related to natural and applied sciences [22],38.8,-0.60968365,0.46572255
24,3-2011,25,3,2011,New Brunswick,Technical occupations related to natural and applied sciences [22],38.5,-0.60968365,0.46572255
24,3-2012,26,3,2012,New Brunswick,Technical occupations related to natural and applied sciences [22],38.3,-0.60968365,0.46572255
24,3-2013,27,3,2013,New Brunswick,Technical occupations related to natural and applied sciences [22],38.6,-0.60968365,0.46572255
24,3-2014,28,3,2014,New Brunswick,Technical occupations related to natural and applied sciences [22],38.9,-0.60968365,0.46572255
24,3-2015,29,3,2015,New Brunswick,Technical occupations related to natural and applied sciences [22],39.1,-0.60968365,0.46572255
24,3-2016,30,3,2016,New Brunswick,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,3-2017,31,3,2017,New Brunswick,Technical occupations related to natural and applied sciences [22],38,-0.60968365,0.46572255
24,3-2018,32,3,2018,New Brunswick,Technical occupations related to natural and applied sciences [22],39.8,-0.60968365,0.46572255
24,3-2019,33,3,2019,New Brunswick,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,3-2020,34,3,2020,New Brunswick,Technical occupations related to natural and applied sciences [22],37.7,-0.60968365,0.46572255
24,4-1987,1,4,1987,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],40.2,-0.60968365,0.46572255
24,4-1988,2,4,1988,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41.5,-0.60968365,0.46572255
24,4-1989,3,4,1989,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],40,-0.60968365,0.46572255
24,4-1990,4,4,1990,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41.5,-0.60968365,0.46572255
24,4-1991,5,4,1991,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41.1,-0.60968365,0.46572255
24,4-1992,6,4,1992,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41.7,-0.60968365,0.46572255
24,4-1993,7,4,1993,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41.8,-0.60968365,0.46572255
24,4-1994,8,4,1994,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],40.5,-0.60968365,0.46572255
24,4-1995,9,4,1995,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],40.7,-0.60968365,0.46572255
24,4-1996,10,4,1996,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41,-0.60968365,0.46572255
24,4-1997,11,4,1997,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],42.2,-0.60968365,0.46572255
24,4-1998,12,4,1998,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],40.2,-0.60968365,0.46572255
24,4-1999,13,4,1999,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],42.4,-0.60968365,0.46572255
24,4-2000,14,4,2000,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],42,-0.60968365,0.46572255
24,4-2001,15,4,2001,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],43.3,-0.60968365,0.46572255
24,4-2002,16,4,2002,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41.3,-0.60968365,0.46572255
24,4-2003,17,4,2003,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41.3,-0.60968365,0.46572255
24,4-2004,18,4,2004,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41.2,-0.60968365,0.46572255
24,4-2005,19,4,2005,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],40.6,-0.60968365,0.46572255
24,4-2006,20,4,2006,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],42.2,-0.60968365,0.46572255
24,4-2007,21,4,2007,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41.5,-0.60968365,0.46572255
24,4-2008,22,4,2008,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41.3,-0.60968365,0.46572255
24,4-2009,23,4,2009,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],42.4,-0.60968365,0.46572255
24,4-2010,24,4,2010,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41.4,-0.60968365,0.46572255
24,4-2011,25,4,2011,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41,-0.60968365,0.46572255
24,4-2012,26,4,2012,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],42.7,-0.60968365,0.46572255
24,4-2013,27,4,2013,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],43.2,-0.60968365,0.46572255
24,4-2014,28,4,2014,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41.1,-0.60968365,0.46572255
24,4-2015,29,4,2015,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41.7,-0.60968365,0.46572255
24,4-2016,30,4,2016,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],42.1,-0.60968365,0.46572255
24,4-2017,31,4,2017,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],42.3,-0.60968365,0.46572255
24,4-2018,32,4,2018,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],41.6,-0.60968365,0.46572255
24,4-2019,33,4,2019,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],42.2,-0.60968365,0.46572255
24,4-2020,34,4,2020,Newfoundland and Labrador,Technical occupations related to natural and applied sciences [22],40.5,-0.60968365,0.46572255
24,5-1987,1,5,1987,Nova Scotia,Technical occupations related to natural and applied sciences [22],38.7,-0.60968365,0.46572255
24,5-1988,2,5,1988,Nova Scotia,Technical occupations related to natural and applied sciences [22],41,-0.60968365,0.46572255
24,5-1989,3,5,1989,Nova Scotia,Technical occupations related to natural and applied sciences [22],40.8,-0.60968365,0.46572255
24,5-1990,4,5,1990,Nova Scotia,Technical occupations related to natural and applied sciences [22],40.5,-0.60968365,0.46572255
24,5-1991,5,5,1991,Nova Scotia,Technical occupations related to natural and applied sciences [22],39.7,-0.60968365,0.46572255
24,5-1992,6,5,1992,Nova Scotia,Technical occupations related to natural and applied sciences [22],40.5,-0.60968365,0.46572255
24,5-1993,7,5,1993,Nova Scotia,Technical occupations related to natural and applied sciences [22],39.5,-0.60968365,0.46572255
24,5-1994,8,5,1994,Nova Scotia,Technical occupations related to natural and applied sciences [22],40,-0.60968365,0.46572255
24,5-1995,9,5,1995,Nova Scotia,Technical occupations related to natural and applied sciences [22],41.2,-0.60968365,0.46572255
24,5-1996,10,5,1996,Nova Scotia,Technical occupations related to natural and applied sciences [22],39.8,-0.60968365,0.46572255
24,5-1997,11,5,1997,Nova Scotia,Technical occupations related to natural and applied sciences [22],40.3,-0.60968365,0.46572255
24,5-1998,12,5,1998,Nova Scotia,Technical occupations related to natural and applied sciences [22],40.1,-0.60968365,0.46572255
24,5-1999,13,5,1999,Nova Scotia,Technical occupations related to natural and applied sciences [22],39.7,-0.60968365,0.46572255
24,5-2000,14,5,2000,Nova Scotia,Technical occupations related to natural and applied sciences [22],39.6,-0.60968365,0.46572255
24,5-2001,15,5,2001,Nova Scotia,Technical occupations related to natural and applied sciences [22],39.8,-0.60968365,0.46572255
24,5-2002,16,5,2002,Nova Scotia,Technical occupations related to natural and applied sciences [22],39.8,-0.60968365,0.46572255
24,5-2003,17,5,2003,Nova Scotia,Technical occupations related to natural and applied sciences [22],38.6,-0.60968365,0.46572255
24,5-2004,18,5,2004,Nova Scotia,Technical occupations related to natural and applied sciences [22],38.4,-0.60968365,0.46572255
24,5-2005,19,5,2005,Nova Scotia,Technical occupations related to natural and applied sciences [22],38.3,-0.60968365,0.46572255
24,5-2006,20,5,2006,Nova Scotia,Technical occupations related to natural and applied sciences [22],39.9,-0.60968365,0.46572255
24,5-2007,21,5,2007,Nova Scotia,Technical occupations related to natural and applied sciences [22],39,-0.60968365,0.46572255
24,5-2008,22,5,2008,Nova Scotia,Technical occupations related to natural and applied sciences [22],38.5,-0.60968365,0.46572255
24,5-2009,23,5,2009,Nova Scotia,Technical occupations related to natural and applied sciences [22],38.7,-0.60968365,0.46572255
24,5-2010,24,5,2010,Nova Scotia,Technical occupations related to natural and applied sciences [22],38.4,-0.60968365,0.46572255
24,5-2011,25,5,2011,Nova Scotia,Technical occupations related to natural and applied sciences [22],37.1,-0.60968365,0.46572255
24,5-2012,26,5,2012,Nova Scotia,Technical occupations related to natural and applied sciences [22],37.6,-0.60968365,0.46572255
24,5-2013,27,5,2013,Nova Scotia,Technical occupations related to natural and applied sciences [22],37.7,-0.60968365,0.46572255
24,5-2014,28,5,2014,Nova Scotia,Technical occupations related to natural and applied sciences [22],38.5,-0.60968365,0.46572255
24,5-2015,29,5,2015,Nova Scotia,Technical occupations related to natural and applied sciences [22],38.8,-0.60968365,0.46572255
24,5-2016,30,5,2016,Nova Scotia,Technical occupations related to natural and applied sciences [22],38.7,-0.60968365,0.46572255
24,5-2017,31,5,2017,Nova Scotia,Technical occupations related to natural and applied sciences [22],37.7,-0.60968365,0.46572255
24,5-2018,32,5,2018,Nova Scotia,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,5-2019,33,5,2019,Nova Scotia,Technical occupations related to natural and applied sciences [22],37.2,-0.60968365,0.46572255
24,5-2020,34,5,2020,Nova Scotia,Technical occupations related to natural and applied sciences [22],37.6,-0.60968365,0.46572255
24,6-1987,1,6,1987,Ontario,Technical occupations related to natural and applied sciences [22],38.9,-0.60968365,0.46572255
24,6-1988,2,6,1988,Ontario,Technical occupations related to natural and applied sciences [22],39.1,-0.60968365,0.46572255
24,6-1989,3,6,1989,Ontario,Technical occupations related to natural and applied sciences [22],39.5,-0.60968365,0.46572255
24,6-1990,4,6,1990,Ontario,Technical occupations related to natural and applied sciences [22],39.1,-0.60968365,0.46572255
24,6-1991,5,6,1991,Ontario,Technical occupations related to natural and applied sciences [22],39,-0.60968365,0.46572255
24,6-1992,6,6,1992,Ontario,Technical occupations related to natural and applied sciences [22],37.7,-0.60968365,0.46572255
24,6-1993,7,6,1993,Ontario,Technical occupations related to natural and applied sciences [22],38.5,-0.60968365,0.46572255
24,6-1994,8,6,1994,Ontario,Technical occupations related to natural and applied sciences [22],39.1,-0.60968365,0.46572255
24,6-1995,9,6,1995,Ontario,Technical occupations related to natural and applied sciences [22],39.1,-0.60968365,0.46572255
24,6-1996,10,6,1996,Ontario,Technical occupations related to natural and applied sciences [22],39.5,-0.60968365,0.46572255
24,6-1997,11,6,1997,Ontario,Technical occupations related to natural and applied sciences [22],39.7,-0.60968365,0.46572255
24,6-1998,12,6,1998,Ontario,Technical occupations related to natural and applied sciences [22],39.4,-0.60968365,0.46572255
24,6-1999,13,6,1999,Ontario,Technical occupations related to natural and applied sciences [22],39.2,-0.60968365,0.46572255
24,6-2000,14,6,2000,Ontario,Technical occupations related to natural and applied sciences [22],40,-0.60968365,0.46572255
24,6-2001,15,6,2001,Ontario,Technical occupations related to natural and applied sciences [22],39.1,-0.60968365,0.46572255
24,6-2002,16,6,2002,Ontario,Technical occupations related to natural and applied sciences [22],38.7,-0.60968365,0.46572255
24,6-2003,17,6,2003,Ontario,Technical occupations related to natural and applied sciences [22],38.1,-0.60968365,0.46572255
24,6-2004,18,6,2004,Ontario,Technical occupations related to natural and applied sciences [22],37.9,-0.60968365,0.46572255
24,6-2005,19,6,2005,Ontario,Technical occupations related to natural and applied sciences [22],38.5,-0.60968365,0.46572255
24,6-2006,20,6,2006,Ontario,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,6-2007,21,6,2007,Ontario,Technical occupations related to natural and applied sciences [22],38.2,-0.60968365,0.46572255
24,6-2008,22,6,2008,Ontario,Technical occupations related to natural and applied sciences [22],37.8,-0.60968365,0.46572255
24,6-2009,23,6,2009,Ontario,Technical occupations related to natural and applied sciences [22],37.6,-0.60968365,0.46572255
24,6-2010,24,6,2010,Ontario,Technical occupations related to natural and applied sciences [22],36.8,-0.60968365,0.46572255
24,6-2011,25,6,2011,Ontario,Technical occupations related to natural and applied sciences [22],37.9,-0.60968365,0.46572255
